"","Org_num","Alder","Engasjement","Utbrenthet","Overbelastning","Kynisme","Medarbeiderskap","Turnoverintensjon","Informasjonogforutsigbarhet","Medvirkning","Autonomi","Tilbakemelding","Investeringimedarbeiderutvikling","Ledelseskvalitet","Støttefrakolleger","Klarhetimål","Interntsamarbeid","Arbeidspress","Kjønn","Barn_num","Eng1","Eng2","Eng3","Eng4","Eng5","Eng6","Medarb1","Medarb2","Medarb3","Medarb4","Overb1","Overb2","Overb3","Overb4","Kyn1","Kyn2","Kyn3","Turn1","Turn2","Turn3","Info1","Info2","Medv1","Medv2","Medv3","Auto1","Auto2","Auto3","Tilbm1","Tilbm2","Tilbm3","Inv1","Inv2","Inv3","LK1","LK2","LK3","LK4","LK5","Stk1","Stk2","Stk3","Stk4","Stk5","Stk6","Stk7","Kmål1","Kmål2","Kmål3","Ints1","Ints2","Ints3","Ints4","Ints5","Arbp1","Arbp2","Arbp3"
"451",2,36,2.667,3,1.75,4.66666666666667,4,5,3.5,2.333,4,3.333,1,5,5,3.333,2.4,2,1,2,2,2,3,3,4,2,4,4,4,4,1,1,2,3,4,5,5,5,5,5,4,3,2,3,2,4,4,4,4,4,2,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,3,3,4,1,2,3,4,2,2,2,2
"452",2,36,2.833,4.57142857142857,5,4,4.25,4.667,2,1.667,1.333,1,1.333,1.8,2.857,2.333,1.8,4.667,1,2,2,2,4,2,4,3,5,4,4,4,5,5,5,5,4,4,4,5,4,5,2,2,2,2,1,1,2,1,1,1,1,2,1,1,1,1,2,3,2,3,3,2,4,3,2,3,3,2,2,2,2,2,2,1,5,4,5
"453",2,36,3.333,2,2.5,1.33333333333333,4.5,1,4,3.667,4.667,3,4,4.6,4.714,4,3.6,2.333,1,1,2,4,3,5,4,2,5,3,5,5,2,2,1,5,1,1,2,1,1,1,4,4,5,1,5,4,5,5,3,3,3,4,4,4,3,5,5,5,5,5,5,4,4,5,5,5,4,4,4,4,2,4,4,4,1,5,1
"454",2,36,4.5,3.28571428571429,5,1,5,1,4.5,4,4,4,1.333,3.8,4.714,4,3.6,5,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,5,4,4,4,4,4,4,4,4,4,4,1,1,2,4,4,2,5,4,4,5,5,5,5,5,4,4,4,4,2,4,4,4,4,5,5,5
"455",2,36,2.667,4.85714285714286,5,4.66666666666667,4,4,4.5,3.333,3.667,3,2,3,3.857,4.333,4.4,4,1,2,3,2,2,3,2,4,3,4,4,5,5,5,5,5,5,5,4,4,4,4,5,4,4,4,2,4,4,3,4,3,2,2,2,2,4,2,3,4,2,4,5,4,3,4,3,4,5,4,4,4,4,5,5,4,4,4,4
"456",2,36,3.167,3.28571428571429,3.25,3.33333333333333,4.5,3.333,3.5,2.333,2.667,3.333,3,3,4,3,3.8,2,2,1,3,3,4,3,3,3,4,5,4,5,3,4,4,2,3,4,3,4,3,3,3,4,3,2,2,3,2,3,3,3,4,3,3,3,4,3,3,3,2,4,4,4,4,4,4,4,3,3,3,3,4,5,5,2,2,2,2
"457",2,36,3.167,2.57142857142857,2,3.33333333333333,3.75,3.667,3,1.333,2.333,4,1,4.4,5,1,3.4,1.333,1,1,3,3,3,4,4,2,3,5,3,4,2,1,1,4,2,3,5,4,4,3,3,3,2,1,1,2,3,2,4,4,4,1,1,1,4,5,4,5,4,5,5,5,5,5,5,5,1,1,1,2,4,4,4,3,1,1,2
"458",1,36,3.333,3.14285714285714,3.25,3,4,3,3,3.333,4,4,2.667,3.4,3.714,2,2.8,3.667,1,1,3,3,3,4,4,3,4,4,4,4,3,3,3,4,4,3,2,3,3,3,3,3,4,4,2,4,4,4,4,4,4,2,4,2,3,3,4,4,3,4,4,4,5,3,4,2,2,2,2,5,2,2,3,2,4,3,4
"459",2,36,3.333,5,5,5,4.25,4,1.5,1.333,4.667,2,3.333,2,2.143,1.333,3,5,2,1,3,3,3,3,4,4,4,4,4,5,5,5,5,5,5,5,5,4,3,5,1,2,2,1,1,4,5,5,2,2,2,4,2,4,1,4,3,1,1,1,1,1,4,3,2,3,1,1,2,3,2,4,3,3,5,5,5
"460",2,36,3.667,4.14285714285714,3.75,4.66666666666667,4.75,4.333,4,5,5,3.667,4.333,4.8,2.857,3.333,4,2.667,1,2,3,4,4,3,4,4,5,5,5,4,4,4,3,4,5,5,4,3,5,5,4,4,5,5,5,5,5,5,4,3,4,4,4,5,4,5,5,5,5,4,3,2,2,3,3,3,4,3,3,4,4,4,4,4,2,3,3
"461",2,36,3.667,2.42857142857143,2.25,2.66666666666667,4,2.333,3.5,4,4,3.667,3,4.6,4.714,3,3.8,2.333,2,1,3,4,4,4,4,3,4,4,4,4,2,2,2,3,2,3,3,2,2,3,4,3,4,4,4,4,4,4,4,4,3,3,2,4,4,5,4,5,5,5,5,4,5,5,5,4,3,3,3,3,4,4,4,4,2,3,2
"462",2,36,4,2.85714285714286,4,1.33333333333333,4.5,1,5,5,4.667,4.667,4.333,4.8,5,4.667,4.6,4,1,2,3,5,4,3,5,4,4,5,4,5,4,4,4,4,1,2,1,1,1,1,5,5,5,5,5,5,5,4,5,5,4,4,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,4,4,5,5,4,4,4
"463",2,36,NA,3.14285714285714,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,4,5,5,5,4,4,4,4,5,4,4,4,4,2,2,2,1,1,1,2,3,4,3,3,4,4,4,2,2,2,3,2,3,4,4,3,4,4,4,3,4,4,3,3,4,2,3,3,4,3,3,4,3,4,4,4
"464",2,36,3,3.42857142857143,3.5,3.33333333333333,4.25,3.333,3,2.667,2.333,4,4,3,3.714,2,3.8,1.333,1,1,4,4,3,4,2,1,4,4,5,4,3,3,3,5,2,3,5,3,4,3,3,3,3,2,3,3,2,2,4,4,4,4,4,4,2,3,4,4,2,4,3,4,5,3,4,3,3,1,2,4,3,4,4,4,2,1,1
"465",2,36,3.167,1,1,1,3,1,4,3,3.333,3.667,3.667,3.6,3.143,4.667,4.6,1,2,2,4,4,3,4,3,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,4,3,4,4,3,4,3,4,4,4,4,3,3,4,3,3,4,2,3,3,5,4,5,5,5,4,4,5,1,1,1
"466",2,36,3.5,2.42857142857143,2.25,2.66666666666667,3.75,3,4,4,4,3.667,4,4.4,4,3.667,4,4.667,1,1,4,4,4,3,4,2,4,3,4,4,2,2,2,3,2,2,4,3,3,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,5,5,4
"467",2,36,3.5,2.14285714285714,2.25,2,3.5,1.333,3.5,3,3.333,3.667,4,4,3.571,3.667,3.6,4,2,1,4,4,4,3,3,3,4,4,3,3,2,2,2,3,2,2,2,2,1,1,3,4,3,3,3,3,4,3,4,3,4,4,4,4,4,4,4,4,4,5,3,4,4,3,3,3,4,4,3,4,4,2,4,4,4,4,4
"468",2,36,3.667,3.28571428571429,3.75,2.66666666666667,5,3.667,2.5,3,4,4,4,4.2,4.714,4,3.8,3.667,2,1,4,4,4,3,4,3,5,5,5,5,4,3,4,4,2,3,3,4,3,4,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,5,5,5,4,4,4,4,4,4,3,4,4,4,4,3
"469",2,36,3.833,1.14285714285714,1,1.33333333333333,4.25,1.667,3,3.667,4.333,5,2.333,4.4,4.429,3,4,3.667,2,2,4,4,4,4,4,3,4,4,5,4,1,1,1,1,1,1,2,2,1,2,3,3,4,3,4,5,4,4,5,5,5,2,2,3,5,5,4,4,4,4,5,4,5,4,5,4,3,2,4,4,4,4,4,4,4,4,3
"470",2,36,3.833,2.71428571428571,3,2.33333333333333,4,4,2,2.667,4.667,5,4.667,4.8,2.571,4,3.6,3,1,2,4,4,5,3,4,3,4,4,4,4,3,2,4,3,2,2,3,4,4,4,1,3,3,3,2,5,4,5,5,5,5,4,5,5,4,5,5,5,5,3,2,3,2,2,3,3,4,4,4,4,3,3,4,4,2,4,3
"471",2,36,3.833,3,3.75,2,3.25,2.333,3.5,4,4,2.667,3,3.4,4.429,3,3.6,3,1,1,4,4,4,3,4,4,3,2,4,4,4,4,3,4,2,2,2,3,2,2,3,4,4,4,4,4,4,4,2,2,4,3,3,3,2,4,3,4,4,5,5,4,5,5,3,4,4,2,3,5,5,1,4,3,3,3,3
"472",2,36,3.833,1.71428571428571,2,1.33333333333333,4.25,1,4,3,4.333,2,4.333,3.8,3.857,2.667,3,2.667,1,1,4,4,4,5,4,2,3,5,4,5,2,1,3,2,1,2,1,1,1,1,4,4,3,3,3,5,4,4,2,2,2,5,4,4,3,5,4,4,3,2,4,3,5,4,5,4,3,3,2,2,1,4,4,4,2,2,4
"473",2,36,3.833,2,2.5,1.33333333333333,4,1,2,2.333,3.667,3,3.333,5,4.714,3.333,3.6,2.667,2,2,4,5,4,3,4,3,4,4,5,3,2,2,2,4,1,1,2,1,1,1,1,3,2,2,3,4,3,4,3,3,3,4,2,4,5,5,5,5,5,5,5,5,5,5,5,3,3,3,4,3,3,4,4,4,2,4,2
"474",2,36,4,2.57142857142857,3,2,4.5,3,4,4.667,4,4,4,4.6,4.857,4,4,4,2,1,4,4,4,4,4,4,4,4,5,5,3,3,3,3,2,2,2,3,3,3,4,4,5,4,5,4,4,4,4,4,4,4,4,4,5,5,4,4,5,5,5,5,5,4,5,5,4,4,4,4,4,4,4,4,4,5,3
"475",2,36,4,1.85714285714286,2.5,1,4.75,1,4,3.667,4.667,4,3.333,3.8,5,3,4.6,2,1,1,4,4,4,4,4,4,5,5,5,4,3,3,1,3,1,1,1,1,1,1,4,4,4,3,4,5,5,4,4,4,4,3,4,3,4,3,4,4,4,5,5,5,5,5,5,5,3,3,3,5,4,4,5,5,1,3,2
"476",2,36,4,2.14285714285714,2.25,2,4.5,4,3,3.333,2.667,2.333,3.333,4.6,4.857,3.333,3.2,3.667,2,1,4,5,4,4,4,3,5,4,4,5,2,2,2,3,2,2,2,2,5,5,3,3,4,3,3,3,3,2,2,3,2,4,3,3,4,5,4,5,5,5,5,5,5,5,5,4,3,3,4,4,4,2,4,2,3,4,4
"477",2,36,4,2.42857142857143,2.25,2.66666666666667,4,4,4,3.333,3.667,3,2.333,4,3,3.333,3.8,2.333,1,2,4,4,4,3,5,4,4,4,4,4,2,2,3,2,3,3,2,4,4,4,4,4,3,3,4,4,4,3,3,3,3,1,2,4,4,4,4,4,4,3,3,3,2,3,4,3,4,3,3,3,4,4,4,4,2,3,2
"478",1,36,4.167,2,1.75,2.33333333333333,4.75,2.667,4,4.667,5,1.333,4.333,3.6,4,4.333,4.4,4.333,2,1,4,5,4,5,4,3,5,4,5,5,2,1,2,2,2,3,2,3,2,3,4,4,5,5,4,5,5,5,1,1,2,5,4,4,3,4,3,4,4,4,4,4,4,4,5,3,4,4,5,5,3,5,5,4,5,4,4
"479",2,36,4.167,1.28571428571429,1.5,1,3.75,1,4,3.333,4.333,4,3.667,4.4,4.429,3.333,4,3,1,1,4,5,5,4,4,3,4,3,4,4,2,1,1,2,1,1,1,1,1,1,4,4,4,3,3,5,4,4,4,4,4,4,3,4,4,5,3,5,5,5,5,4,4,4,5,4,3,3,4,5,3,4,4,4,3,3,3
"480",2,36,4.167,1.42857142857143,1.5,1.33333333333333,4.5,1,2.5,1.667,4,2,4.333,4.8,4,3.667,3.6,4,1,1,4,4,4,4,5,4,5,5,4,4,2,1,1,2,1,1,2,1,1,1,3,2,2,1,2,4,4,4,2,2,2,5,4,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4
"481",2,36,4.333,2,2.25,1.66666666666667,4,2,4,4,5,4,4.667,4.6,3.571,4,3.8,4,1,1,4,4,5,5,4,4,4,4,4,4,2,2,2,3,2,1,2,2,2,2,4,4,4,4,4,5,5,5,4,4,4,5,5,4,5,5,5,4,4,4,4,3,3,4,3,4,4,4,4,5,3,3,4,4,4,4,4
"482",2,36,4.333,1.42857142857143,1.75,1,4.5,1,4,4,5,4,3,3.8,4.857,3.667,3.6,1.667,2,1,4,5,5,5,4,3,4,4,5,5,2,2,1,2,1,1,1,1,1,1,4,4,4,4,4,5,5,5,4,4,4,3,3,3,4,4,3,4,4,5,5,5,5,5,5,4,3,4,4,4,4,2,4,4,1,2,2
"483",2,36,4.333,3.42857142857143,3.75,3,4.5,1.333,4,3,4,3.333,3.333,4,5,4,3.8,4,2,2,4,5,4,5,5,3,4,4,5,5,4,4,3,4,3,3,3,1,1,2,4,4,3,3,3,4,4,4,3,4,3,3,3,4,4,4,4,4,4,5,5,5,5,5,5,5,4,4,4,4,4,3,4,4,4,4,4
"484",2,36,4.333,2.28571428571429,1.5,3.33333333333333,4.75,2.333,4,4,4.333,3.333,1,3,4.571,3.333,4,2.667,1,2,4,4,4,5,5,4,5,5,4,5,1,1,2,2,3,3,4,3,1,3,4,4,4,4,4,4,4,5,4,3,3,1,1,1,2,4,3,4,2,5,5,4,5,4,5,4,4,3,3,4,4,4,4,4,1,4,3
"485",2,36,4.5,2,2.5,1.33333333333333,4,1,4,4,3.667,4,4,4.8,4.857,4,4.2,3,2,1,4,5,5,4,5,4,4,4,4,4,2,2,2,4,1,1,2,1,1,1,4,4,4,4,4,4,4,3,4,4,4,4,4,4,5,5,4,5,5,5,5,4,5,5,5,5,4,4,4,5,4,4,4,4,2,4,3
"486",2,36,4.5,2.14285714285714,3,1,3.75,1.333,4,4,4,4,4,5,3.857,4,4.2,2.667,2,2,4,5,5,5,4,4,4,4,3,4,3,3,3,3,1,1,1,2,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,4,4,4,3,4,4,4,4,4,4,5,4,4,4,4,3,3,2
"487",2,36,4.5,2.85714285714286,3.25,2.33333333333333,4.25,1.667,3,3.667,3,3.333,4,4.6,4.571,3.333,4.2,3.667,1,1,4,5,5,5,4,4,5,4,4,4,4,3,3,3,1,2,4,2,2,1,3,3,4,3,4,3,3,3,4,3,3,4,4,4,4,5,5,5,4,5,5,5,5,4,4,4,2,4,4,4,5,4,4,4,3,5,3
"488",2,36,4.5,1.71428571428571,1.5,2,4,1,3.5,4,4,2,3.333,4.2,4.857,2.667,4,2.667,2,2,4,4,5,5,5,4,4,4,4,4,1,1,1,3,2,1,3,1,1,1,4,3,4,4,4,4,4,4,2,2,2,3,3,4,4,5,4,4,4,5,5,5,5,5,5,4,2,2,4,4,4,4,4,4,1,4,3
"489",2,36,4.167,2.57142857142857,3.25,1.66666666666667,4.25,2,4.5,3.333,4.333,4,4.667,4,4.429,4,4.4,3.667,1,1,5,4,5,5,4,2,4,4,5,4,2,4,2,5,1,2,2,2,2,2,4,5,4,3,3,5,4,4,4,4,4,5,4,5,4,4,4,4,4,5,5,4,4,5,4,4,4,4,4,5,4,4,4,5,2,5,4
"490",2,36,4.333,1.42857142857143,1.5,1.33333333333333,5,3.667,3.5,4,5,4,4,3.2,5,5,4.8,3.333,2,1,5,4,4,5,4,4,5,5,5,5,1,1,2,2,1,2,1,3,3,5,4,3,4,4,4,5,5,5,4,4,4,4,4,4,3,4,5,2,2,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,2,4,4
"491",2,36,4.333,1.57142857142857,2,1,5,1,4,3,5,3.667,4,4,4,4,3.8,1,2,1,5,4,3,5,5,4,5,5,5,5,2,2,2,2,1,1,1,1,1,1,4,4,4,2,3,5,5,5,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,1,1,1
"492",2,36,4.667,1.28571428571429,1.5,1,2.5,1,4.5,4.333,3.667,5,3.667,5,5,4,3.8,1.667,1,1,5,5,5,5,4,4,1,1,4,4,2,1,1,2,1,1,1,1,1,1,4,5,4,4,5,4,4,3,5,5,5,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,2,4,5,2,2,1
"493",2,36,4.667,1.42857142857143,1.5,1.33333333333333,4,1,4,4,4,4,4,4,4.857,3.667,3.2,3.333,1,2,5,5,5,4,5,4,4,4,4,4,2,1,1,2,1,1,2,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,4,4,4,3,4,3,3,3,3,3,4,3
"494",2,36,4.667,2.28571428571429,2.5,2,4.5,2.667,4,3.667,5,2,4,3.2,4.714,4.333,4,4.333,1,1,5,5,4,5,5,4,5,4,5,4,2,2,4,2,2,2,2,4,2,2,4,4,5,4,2,5,5,5,2,2,2,4,4,4,3,3,3,4,3,5,5,4,5,5,5,4,4,4,5,4,4,4,4,4,5,4,4
"495",2,36,4.833,1.57142857142857,2,1,4.75,1,4,4.667,5,5,5,4.4,4.857,4,4.8,2,2,2,5,5,5,5,5,4,5,4,5,5,2,2,2,2,1,1,1,1,1,1,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,5,5,5,4,5,5,5,4,4,4,5,5,5,4,5,2,2,2
"496",2,36,5,2,2,2,2.75,2,4,3,3,4,4,3.8,3.857,4,4,2,2,2,5,5,5,5,5,5,1,2,4,4,2,2,2,2,2,2,2,2,2,2,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2
"497",2,36,5,2.71428571428571,3.25,2,4.25,2.333,4.5,2,4.333,4,1,2,5,2,3.6,2,2,1,5,5,5,5,5,5,2,5,5,5,4,4,4,1,1,4,1,4,2,1,4,5,2,2,2,4,5,4,4,4,4,1,1,1,2,2,2,2,2,5,5,5,5,5,5,5,1,1,4,4,4,3,4,3,3,1,2
"498",2,36,5,2.28571428571429,3.25,1,5,1,4,4,4.667,3,2,2,3.857,2,2.6,4,2,1,5,5,5,5,5,5,5,5,5,5,3,3,3,4,1,1,1,1,1,1,4,4,4,4,4,5,4,5,3,3,3,2,2,2,2,2,2,2,2,4,4,4,4,4,4,3,2,2,2,2,2,3,4,2,4,4,4
"499",2,36,5,1.57142857142857,2,1,5,1,2,2.333,4,3.333,3,1,4,2.333,3,4,2,2,5,5,5,5,5,5,5,5,5,5,2,2,2,2,1,1,1,1,1,1,2,2,5,1,1,4,4,4,4,4,2,3,3,3,1,1,1,1,1,4,4,4,4,4,4,4,2,2,3,5,1,4,2,3,4,4,4
"500",2,37,2.667,2.71428571428571,3.5,1.66666666666667,1.5,1.667,3.5,3.667,4.333,2.333,3.667,4.6,3.571,3.333,3,3,2,2,2,2,3,3,4,2,1,1,3,1,4,3,3,4,2,1,2,3,1,1,4,3,4,3,4,4,5,4,2,2,3,4,3,4,4,5,5,4,5,3,4,3,4,3,4,4,3,3,4,3,3,3,3,3,3,3,3
"501",2,37,3.333,2.71428571428571,3,2.33333333333333,4.5,3,1.5,3.333,3.333,2,1,4,3,2.667,3.2,4.333,2,1,2,4,3,3,4,4,4,5,4,5,4,4,2,2,3,3,1,3,3,3,2,1,4,3,3,3,4,3,2,2,2,1,1,1,3,4,4,5,4,3,4,2,5,2,3,2,2,2,4,3,2,4,4,3,3,5,5
"502",2,37,3,3.85714285714286,4,3.66666666666667,3.75,3.333,3,3,2.333,2,2.333,2.8,3.143,2.667,3.8,3.667,2,2,3,5,2,3,2,3,4,4,3,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,2,2,2,2,2,2,2,3,2,3,3,3,3,4,3,3,4,3,2,3,2,3,3,4,4,3,4,4,4,4,3
"503",2,37,3,4,4,4,4,3.667,3.5,3,2,4,2.333,2.2,3,2,2.2,3,2,1,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,3,2,2,2,4,4,4,2,2,3,3,2,2,2,2,3,2,3,4,3,3,3,2,2,2,2,2,3,2,2,3,3,3
"504",2,37,3.167,2.85714285714286,2.5,3.33333333333333,5,1.667,3,3.667,4,3,1.333,4.4,3.714,4.333,4,4,NA,NA,3,4,3,3,4,2,5,5,5,5,3,2,2,3,3,3,4,3,1,1,4,2,4,4,3,4,4,4,3,3,3,1,1,2,4,5,4,5,4,3,5,3,4,3,5,3,4,4,5,5,3,4,5,3,4,4,4
"505",2,37,3.167,2.71428571428571,2.25,3.33333333333333,3,4,3,3,2.667,2.333,2,4.6,3.857,2.333,3.8,2.667,2,2,3,3,2,5,4,2,3,3,3,3,2,2,2,3,2,4,4,4,4,4,3,3,3,3,3,3,3,2,2,3,2,2,2,2,3,5,5,5,5,4,4,4,4,4,4,3,2,2,3,4,3,4,5,3,2,3,3
"506",1,37,3.333,4,3.5,4.66666666666667,3.5,4.333,3,3,4,3.667,3.667,4,3.857,2,2.8,2.667,1,2,3,4,3,4,4,2,3,4,3,4,4,3,3,4,5,5,4,4,4,5,2,4,3,3,3,4,4,4,4,3,4,4,4,3,4,3,4,5,4,5,4,3,5,4,2,4,2,1,3,3,1,2,4,4,2,3,3
"507",2,37,3.667,2.28571428571429,2.25,2.33333333333333,4.75,4.667,4,3.667,4,3.667,2.333,4.8,4.571,3,4,2.667,1,2,3,4,4,4,3,4,5,5,4,5,2,1,3,3,2,2,3,5,5,4,4,4,4,3,4,4,4,4,3,4,4,2,2,3,5,5,4,5,5,5,5,4,5,5,4,4,3,2,4,5,4,4,4,3,2,3,3
"508",2,37,4,2.28571428571429,2,2.66666666666667,3.5,3.333,2.5,3.667,4,3.667,2,3.6,3.714,2,3.8,2,2,1,3,4,4,4,5,4,4,4,3,3,2,2,2,2,2,2,4,4,3,3,3,2,4,3,4,4,4,4,4,3,4,2,2,2,3,5,2,3,5,4,4,3,4,4,4,3,2,1,3,5,3,3,4,4,2,2,2
"509",2,37,NA,2.57142857142857,2.25,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,4,4,5,4,3,4,4,4,4,2,2,2,3,3,3,3,2,2,2,2,3,4,3,3,4,3,3,3,3,3,4,4,4,2,4,3,4,3,5,4,4,5,4,5,4,4,4,5,5,5,4,5,5,4,4,2
"510",1,37,3,3.42857142857143,4,2.66666666666667,4,3.333,2,3.333,4,3,3,4.8,3.857,2,3.2,4.333,2,2,4,4,4,2,2,2,4,4,4,4,4,4,4,4,3,3,2,4,3,3,2,2,4,3,3,4,4,4,3,3,3,3,3,3,4,5,5,5,5,4,5,4,4,4,4,2,2,2,2,4,3,3,3,3,5,4,4
"511",2,37,3,2.85714285714286,2.5,3.33333333333333,2.75,1.667,3,3,2,3,3,2.6,3.714,3.333,3.4,3,2,1,4,3,2,3,3,3,2,2,3,4,2,2,4,2,4,4,2,3,1,1,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,2,3,3,2,5,4,4,4,3,3,3,3,3,4,3,3,4,4,3,3,3,3
"512",2,37,3.167,2.14285714285714,2,2.33333333333333,4,3.667,2.5,1.333,2.667,3.333,2.333,2.6,4.286,3,4.6,3.667,2,2,4,3,3,3,3,3,3,3,5,5,3,1,3,1,2,4,1,3,4,4,3,2,1,2,1,3,3,2,4,3,3,3,3,1,2,3,3,2,3,5,4,4,5,5,4,3,3,3,3,5,5,3,5,5,4,5,2
"513",2,37,3.167,3.85714285714286,3.5,4.33333333333333,4.25,4,1.5,2,3.333,1.333,2.667,2.6,2.714,3,4,2.667,1,1,4,4,2,3,4,2,4,4,5,4,3,3,4,4,4,4,5,5,3,4,1,2,2,2,2,3,3,4,2,1,1,3,2,3,2,2,4,2,3,4,3,3,3,2,3,1,4,3,2,4,4,4,4,4,3,3,2
"514",2,37,3.333,2,2.25,1.66666666666667,4,1,2.5,3.333,2.667,2.667,2.667,4.6,4.286,2.667,4.4,2,1,2,4,3,3,4,3,3,3,4,4,5,3,1,3,2,2,1,2,1,1,1,2,3,4,2,4,3,4,1,3,2,3,3,2,3,4,5,5,4,5,5,4,5,4,5,4,3,2,2,4,5,4,4,5,4,2,2,2
"515",2,37,3.5,2,2,2,4,4,3.5,4.333,5,4,3.667,4,4.571,2.667,3.6,1,2,1,4,3,3,4,4,3,4,4,4,4,2,1,2,3,2,2,2,2,5,5,3,4,4,4,5,5,5,5,4,4,4,3,4,4,4,4,4,4,4,5,5,4,5,5,4,4,2,2,4,3,4,4,4,3,1,1,1
"516",2,37,3.5,2.42857142857143,2,3,3.25,2.667,3.5,3.333,4,2.667,2,3.6,3.429,3.333,3.6,2.667,2,1,4,4,3,3,4,3,2,3,4,4,2,2,2,2,4,3,2,3,2,3,3,4,3,3,4,4,4,4,3,3,2,2,2,2,3,4,3,4,4,4,4,3,4,3,4,2,4,3,3,4,4,2,4,4,2,3,3
"517",2,37,3.667,2.42857142857143,2.5,2.33333333333333,3.75,1.667,5,4.667,5,4,3.667,5,4.571,3.667,4.2,4,1,1,4,4,4,2,4,4,3,4,4,4,3,2,3,2,2,2,3,2,1,2,5,5,5,4,5,5,5,5,4,4,4,3,4,4,5,5,5,5,5,4,5,4,5,5,4,5,4,3,4,5,4,4,4,4,4,4,4
"518",2,37,3.667,2.14285714285714,2,2.33333333333333,3.75,1,4,4.333,3.667,3.667,4,4.8,4.857,3.667,4,3,2,1,4,4,4,3,4,3,3,4,4,4,2,1,2,3,1,2,4,1,1,1,4,4,4,4,5,4,4,3,4,3,4,4,4,4,5,5,5,5,4,5,5,5,5,4,5,5,4,3,4,4,4,4,4,4,1,4,4
"519",2,37,3.667,3.28571428571429,3.25,3.33333333333333,3.75,4.333,4,3.333,3.667,2.333,3,4,3.857,3,3.4,3.333,2,2,4,4,4,3,4,3,4,4,4,3,3,3,4,3,4,3,3,3,5,5,4,4,4,3,3,3,4,4,3,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,3,3,4,3,3,4,3
"520",2,37,3.667,1.85714285714286,2.25,1.33333333333333,4.75,1.333,4,3.333,3.667,3.333,4,3,4.143,2.333,2.6,4,2,2,4,4,4,4,3,3,4,5,5,5,2,2,2,3,1,1,2,2,1,1,4,4,3,3,4,4,4,3,4,3,3,4,4,4,3,4,3,3,2,4,4,4,4,4,5,4,2,2,3,2,2,3,3,3,4,4,4
"521",2,37,3.833,2.14285714285714,2.5,1.66666666666667,4.75,2,3.5,4,4.333,4,5,5,4.571,4,4,3.667,1,2,4,4,4,3,4,4,4,5,5,5,3,2,2,3,2,2,1,2,2,2,4,3,4,4,4,4,4,5,4,4,4,5,5,5,5,5,5,5,5,5,5,4,5,4,5,4,5,3,4,4,4,4,4,4,4,4,3
"522",2,37,3.833,2.14285714285714,2,2.33333333333333,4.5,1,4,4,4,2.667,2.667,4.8,4.714,3,3.8,3,2,1,4,4,4,4,5,2,4,4,5,5,2,2,2,2,3,2,2,1,1,1,4,4,4,4,4,4,4,4,2,2,4,3,3,2,4,5,5,5,5,5,5,5,5,4,5,4,3,2,4,4,3,4,4,4,2,4,3
"523",2,37,3.833,1.57142857142857,1.25,2,4,2.333,3,3,3,3.333,2.667,4,4.286,3,4,2.667,2,1,4,4,4,4,4,3,4,4,4,4,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,3,3,2,3,3,4,4,4,4,4,5,5,4,4,4,4,4,3,3,3,4,4,4,4,4,2,3,3
"524",2,37,3.833,3.71428571428571,4.75,2.33333333333333,3.75,2.667,4,2.667,3.333,2,4,2.6,4.571,2,3.8,2.667,1,1,4,4,4,4,4,3,4,4,3,4,4,5,5,5,2,2,3,4,2,2,4,4,4,2,2,4,4,2,2,2,2,4,4,4,3,2,2,3,3,5,4,4,5,5,5,4,2,2,2,3,5,2,4,5,3,2,3
